CMDLINE /Users/cconlon/anaconda3/bin/python3.7 2_Process_WRDS_Data.py
MEM 29003.601562 1593110489.3996
MEM 29003.621094 1593110489.5017
MEM 29003.640625 1593110489.6019
MEM 29003.660156 1593110489.7031
MEM 29003.679688 1593110489.8056
MEM 29003.503906 1593110489.9067
MEM 29003.523438 1593110490.0079
MEM 29003.542969 1593110490.1092
MEM 29003.562500 1593110490.2104
MEM 29003.582031 1593110490.3117
MEM 29003.601562 1593110490.4129
MEM 29003.621094 1593110490.5142
MEM 29003.640625 1593110490.6145
MEM 29003.660156 1593110490.7154
MEM 29003.679688 1593110490.8181
MEM 29003.503906 1593110490.9192
MEM 29003.503906 1593110491.0205
MEM 29003.523438 1593110491.1218
MEM 29003.542969 1593110491.2230
MEM 29003.562500 1593110491.3282
MEM 29003.582031 1593110491.4334
MEM 29003.601562 1593110491.5347
MEM 29003.621094 1593110491.6359
MEM 29003.640625 1593110491.7394
MEM 29003.660156 1593110491.8417
MEM 29003.679688 1593110491.9469
MEM 29003.503906 1593110492.0495
MEM 29003.523438 1593110492.1547
MEM 29003.542969 1593110492.2579
MEM 29003.562500 1593110492.3607
MEM 29003.582031 1593110492.4659
MEM 29003.597656 1593110492.5707
MEM 29003.617188 1593110492.6755
MEM 29003.636719 1593110492.7808
MEM 29003.656250 1593110492.8810
MEM 29003.675781 1593110492.9812
MEM 29003.500000 1593110493.0863
MEM 29003.515625 1593110493.1915
MEM 29003.535156 1593110493.2929
MEM 29003.554688 1593110493.3942
MEM 29003.574219 1593110493.4955
MEM 29003.593750 1593110493.5958
MEM 29003.613281 1593110493.6980
MEM 29003.632812 1593110493.7992
MEM 29003.632812 1593110493.9005
MEM 29003.652344 1593110494.0018
MEM 29003.671875 1593110494.1051
MEM 29003.500000 1593110494.2093
MEM 29003.519531 1593110494.3144
MEM 29003.539062 1593110494.4193
MEM 29003.558594 1593110494.5236
MEM 29003.578125 1593110494.6281
MEM 29003.597656 1593110494.7324
MEM 29003.617188 1593110494.8359
MEM 29003.636719 1593110494.9404
MEM 29003.656250 1593110495.0447
MEM 29003.675781 1593110495.1485
MEM 29003.503906 1593110495.2530
MEM 29003.523438 1593110495.3579
MEM 29003.542969 1593110495.4612
MEM 29003.562500 1593110495.5655
MEM 29003.582031 1593110495.6667
MEM 29003.601562 1593110495.7680
MEM 29003.621094 1593110495.8694
MEM 29003.640625 1593110495.9706
MEM 29003.656250 1593110496.0712
MEM 29003.679688 1593110496.1730
MEM 29003.503906 1593110496.2743
MEM 29003.523438 1593110496.3795
MEM 29003.542969 1593110496.4847
MEM 29003.562500 1593110496.5893
MEM 29003.582031 1593110496.6905
MEM 29003.601562 1593110496.7958
MEM 29003.621094 1593110496.8963
MEM 29003.640625 1593110497.0015
MEM 29003.660156 1593110497.1031
MEM 29003.679688 1593110497.2043
MEM 29003.503906 1593110497.3081
MEM 29003.523438 1593110497.4118
MEM 29003.542969 1593110497.5170
MEM 29003.425781 1593110497.6222
MEM 29013.628906 1593110497.7255
MEM 29039.750000 1593110497.8268
MEM 29040.027344 1593110497.9320
MEM 29007.875000 1593110498.0349
MEM 29007.929688 1593110498.1397
MEM 29008.039062 1593110498.2420
MEM 29008.074219 1593110498.3461
MEM 29008.093750 1593110498.4475
MEM 29008.093750 1593110498.5527
MEM 29008.093750 1593110498.6579
MEM 29008.089844 1593110498.7592
MEM 29008.093750 1593110498.8600
MEM 29008.093750 1593110498.9651
MEM 29008.093750 1593110499.0689
MEM 29008.093750 1593110499.1741
MEM 29008.093750 1593110499.2793
MEM 29008.093750 1593110499.3841
MEM 29008.093750 1593110499.4884
MEM 29008.093750 1593110499.5936
MEM 29008.093750 1593110499.6954
MEM 29008.093750 1593110499.8006
MEM 29008.093750 1593110499.9052
MEM 29008.093750 1593110500.0104
MEM 29008.093750 1593110500.1145
MEM 29008.093750 1593110500.2192
MEM 29008.093750 1593110500.3220
MEM 29008.093750 1593110500.4272
MEM 29008.093750 1593110500.5324
MEM 29008.093750 1593110500.6376
MEM 29008.093750 1593110500.7388
MEM 29007.156250 1593110500.8406
MEM 29008.093750 1593110500.9458
MEM 29008.093750 1593110501.0510
MEM 29008.093750 1593110501.1556
MEM 29008.093750 1593110501.2568
MEM 29008.093750 1593110501.3620
MEM 29008.093750 1593110501.4654
MEM 29008.093750 1593110501.5674
MEM 29008.093750 1593110501.6699
MEM 29008.093750 1593110501.7710
MEM 29008.093750 1593110501.8762
MEM 29008.093750 1593110501.9795
MEM 29008.093750 1593110502.0837
MEM 29008.089844 1593110502.1845
MEM 29008.093750 1593110502.2898
MEM 29008.093750 1593110502.3932
MEM 29000.515625 1593110502.4985
MEM 29024.542969 1593110502.6037
MEM 29024.605469 1593110502.7089
MEM 29026.042969 1593110502.8106
MEM 29002.832031 1593110502.9132
MEM 29002.886719 1593110503.0137
MEM 29002.941406 1593110503.1148
MEM 29002.996094 1593110503.2158
MEM 29003.015625 1593110503.3168
MEM 29003.035156 1593110503.4174
MEM 29003.035156 1593110503.5187
MEM 29003.031250 1593110503.6206
MEM 29003.031250 1593110503.7219
MEM 29003.031250 1593110503.8222
MEM 29003.031250 1593110503.9239
MEM 29003.031250 1593110504.0256
MEM 29003.031250 1593110504.1258
MEM 29003.031250 1593110504.2268
MEM 29003.031250 1593110504.3271
MEM 29003.031250 1593110504.4303
MEM 29003.031250 1593110504.5307
MEM 29003.031250 1593110504.6320
MEM 29003.031250 1593110504.7334
MEM 29003.031250 1593110504.8346
MEM 29003.031250 1593110504.9361
MEM 29003.031250 1593110505.0395
MEM 29003.031250 1593110505.1399
MEM 29003.031250 1593110505.2402
MEM 29003.031250 1593110505.3441
MEM 29003.031250 1593110505.4493
MEM 29003.031250 1593110505.5544
MEM 29003.031250 1593110505.6562
MEM 29003.031250 1593110505.7571
MEM 29003.031250 1593110505.8573
MEM 29003.031250 1593110505.9609
MEM 29003.031250 1593110506.0619
MEM 29003.031250 1593110506.1628
MEM 29003.031250 1593110506.2666
MEM 29003.031250 1593110506.3709
MEM 29003.031250 1593110506.4740
MEM 29003.031250 1593110506.5793
MEM 29003.031250 1593110506.6795
MEM 29003.031250 1593110506.7819
MEM 29003.031250 1593110506.8823
MEM 29003.031250 1593110506.9844
MEM 29003.031250 1593110507.0856
MEM 29003.031250 1593110507.1908
MEM 29003.031250 1593110507.2926
MEM 29003.031250 1593110507.3978
MEM 29003.031250 1593110507.5019
MEM 29003.031250 1593110507.6032
MEM 29003.031250 1593110507.7044
MEM 29003.031250 1593110507.8046
MEM 29003.031250 1593110507.9069
MEM 29003.031250 1593110508.0082
MEM 29003.031250 1593110508.1094
MEM 29003.031250 1593110508.2125
MEM 29003.031250 1593110508.3177
MEM 29003.031250 1593110508.4229
MEM 29003.031250 1593110508.5257
MEM 29003.031250 1593110508.6269
MEM 29003.031250 1593110508.7282
MEM 29003.031250 1593110508.8309
MEM 29003.031250 1593110508.9311
MEM 29003.031250 1593110509.0314
MEM 29003.031250 1593110509.1321
MEM 29003.031250 1593110509.2373
MEM 29003.031250 1593110509.3416
MEM 29003.031250 1593110509.4446
MEM 29003.031250 1593110509.5496
MEM 29003.031250 1593110509.6507
MEM 29003.031250 1593110509.7512
MEM 29003.031250 1593110509.8524
MEM 29003.031250 1593110509.9576
MEM 29003.031250 1593110510.0586
MEM 29003.031250 1593110510.1633
MEM 29003.031250 1593110510.2672
MEM 29003.031250 1593110510.3674
MEM 29003.031250 1593110510.4720
MEM 29003.031250 1593110510.5732
MEM 29003.031250 1593110510.6754
MEM 29003.031250 1593110510.7757
MEM 29003.031250 1593110510.8770
MEM 29003.031250 1593110510.9782
MEM 29002.250000 1593110511.0799
MEM 29003.031250 1593110511.1831
MEM 29003.031250 1593110511.2875
MEM 29003.031250 1593110511.3920
MEM 29003.031250 1593110511.4923
MEM 29003.031250 1593110511.5969
MEM 29003.031250 1593110511.6987
MEM 29003.031250 1593110511.7995
MEM 29003.031250 1593110511.9008
MEM 29003.031250 1593110512.0044
MEM 29003.031250 1593110512.1073
MEM 29003.031250 1593110512.2118
MEM 29003.031250 1593110512.3160
MEM 29003.031250 1593110512.4172
MEM 29003.031250 1593110512.5224
MEM 29003.031250 1593110512.6276
MEM 29003.031250 1593110512.7328
MEM 29003.031250 1593110512.8345
MEM 29003.031250 1593110512.9357
MEM 29003.031250 1593110513.0382
MEM 29003.031250 1593110513.1434
MEM 29003.031250 1593110513.2481
MEM 29003.031250 1593110513.3520
MEM 29003.031250 1593110513.4532
MEM 29003.031250 1593110513.5534
MEM 29003.031250 1593110513.6557
MEM 29003.031250 1593110513.7559
MEM 29003.031250 1593110513.8570
MEM 29003.031250 1593110513.9622
MEM 29003.031250 1593110514.0674
MEM 29003.031250 1593110514.1726
MEM 29003.031250 1593110514.2728
MEM 29003.031250 1593110514.3758
MEM 29003.031250 1593110514.4772
MEM 29003.031250 1593110514.5784
MEM 29003.031250 1593110514.6796
MEM 29003.031250 1593110514.7808
MEM 29003.031250 1593110514.8820
MEM 29003.031250 1593110514.9833
MEM 29003.031250 1593110515.0845
MEM 29003.031250 1593110515.1847
MEM 29003.031250 1593110515.2870
MEM 29003.031250 1593110515.3883
MEM 29003.031250 1593110515.4922
MEM 29003.031250 1593110515.5957
MEM 29003.031250 1593110515.6968
MEM 29003.031250 1593110515.7978
MEM 29003.031250 1593110515.8989
MEM 29003.031250 1593110516.0000
MEM 29003.031250 1593110516.1011
MEM 29003.031250 1593110516.2022
MEM 28086.304688 1593110516.3069
MEM 27971.589844 1593110516.4106
MEM 28196.019531 1593110516.5133
MEM 28416.386719 1593110516.6146
MEM 28604.574219 1593110516.7158
MEM 28604.574219 1593110516.8209
MEM 28604.574219 1593110516.9254
MEM 28604.574219 1593110517.0307
MEM 28604.574219 1593110517.1350
MEM 28604.574219 1593110517.2392
MEM 28604.574219 1593110517.3444
MEM 28786.781250 1593110517.4471
MEM 29014.222656 1593110517.5484
MEM 29234.250000 1593110517.6496
MEM 29441.660156 1593110517.7511
MEM 29441.660156 1593110517.8521
MEM 29441.660156 1593110517.9533
MEM 29441.660156 1593110518.0545
MEM 29525.421875 1593110518.1558
MEM 29787.921875 1593110518.2610
MEM 30055.363281 1593110518.3643
MEM 30278.746094 1593110518.4681
MEM 30278.746094 1593110518.5721
MEM 29441.660156 1593110518.6733
MEM 29441.664062 1593110518.7747
MEM 29441.664062 1593110518.8759
MEM 29441.664062 1593110518.9772
MEM 29441.664062 1593110519.0807
MEM 29441.664062 1593110519.1821
MEM 29683.003906 1593110519.2872
MEM 29923.371094 1593110519.3888
MEM 30053.210938 1593110519.4921
MEM 30053.210938 1593110519.5944
MEM 30053.210938 1593110519.6972
MEM 29205.355469 1593110519.7984
MEM 28601.664062 1593110519.9019
MEM 28592.097656 1593110520.0039
MEM 28610.421875 1593110520.1062
MEM 28632.765625 1593110520.2072
MEM 28633.308594 1593110520.3077
MEM 28633.375000 1593110520.4093
MEM 28633.394531 1593110520.5145
MEM 28633.433594 1593110520.6174
MEM 28633.453125 1593110520.7197
MEM 28633.332031 1593110520.8220
MEM 28633.039062 1593110520.9233
MEM 28633.148438 1593110521.0286
MEM 28633.203125 1593110521.1304
MEM 28633.257812 1593110521.2346
MEM 28633.347656 1593110521.3352
MEM 28633.347656 1593110521.4404
MEM 28633.136719 1593110521.5422
MEM 28633.347656 1593110521.6474
MEM 28633.347656 1593110521.7500
MEM 28633.347656 1593110521.8511
MEM 28633.347656 1593110521.9522
MEM 28633.347656 1593110522.0533
MEM 28633.347656 1593110522.1536
MEM 28633.347656 1593110522.2571
MEM 28633.347656 1593110522.3589
MEM 28633.347656 1593110522.4601
MEM 28633.347656 1593110522.5626
MEM 28633.347656 1593110522.6666
MEM 28633.347656 1593110522.7683
MEM 28633.347656 1593110522.8714
MEM 28633.347656 1593110522.9738
MEM 28633.347656 1593110523.0789
MEM 28633.347656 1593110523.1791
MEM 28633.347656 1593110523.2804
MEM 28633.347656 1593110523.3838
MEM 28633.347656 1593110523.4884
MEM 28633.347656 1593110523.5927
MEM 28633.347656 1593110523.6969
MEM 28633.347656 1593110523.7971
MEM 28633.347656 1593110523.9018
MEM 28633.347656 1593110524.0021
MEM 28633.347656 1593110524.1035
MEM 28633.347656 1593110524.2073
MEM 28633.347656 1593110524.3096
MEM 28633.347656 1593110524.4101
MEM 28633.355469 1593110524.5121
MEM 28633.355469 1593110524.6135
MEM 28633.355469 1593110524.7139
MEM 28633.355469 1593110524.8147
MEM 28633.355469 1593110524.9173
MEM 28633.363281 1593110525.0184
MEM 28633.371094 1593110525.1196
MEM 28633.371094 1593110525.2242
MEM 28633.375000 1593110525.3261
MEM 28633.378906 1593110525.4311
MEM 28632.507812 1593110525.5360
MEM 28633.386719 1593110525.6377
MEM 28633.386719 1593110525.7385
MEM 28633.386719 1593110525.8424
MEM 28633.390625 1593110525.9434
MEM 28633.390625 1593110526.0459
MEM 28633.390625 1593110526.1482
MEM 28633.390625 1593110526.2520
MEM 28633.390625 1593110526.3535
MEM 28633.390625 1593110526.4560
MEM 28633.390625 1593110526.5574
MEM 28633.390625 1593110526.6616
MEM 28633.390625 1593110526.7621
MEM 28633.390625 1593110526.8634
MEM 28633.390625 1593110526.9644
MEM 28633.390625 1593110527.0659
MEM 28633.390625 1593110527.1695
MEM 28633.390625 1593110527.2730
MEM 28633.390625 1593110527.3741
MEM 28633.390625 1593110527.4793
MEM 28633.390625 1593110527.5835
MEM 28633.390625 1593110527.6847
MEM 28633.390625 1593110527.7861
MEM 28633.390625 1593110527.8898
MEM 28633.390625 1593110527.9911
MEM 28633.390625 1593110528.0952
MEM 28633.390625 1593110528.1973
MEM 28633.390625 1593110528.2998
MEM 28633.390625 1593110528.4047
MEM 28633.390625 1593110528.5061
MEM 28633.390625 1593110528.6072
MEM 28633.390625 1593110528.7084
MEM 28633.390625 1593110528.8097
MEM 28633.390625 1593110528.9109
MEM 28633.390625 1593110529.0122
MEM 28633.390625 1593110529.1135
MEM 28633.390625 1593110529.2144
MEM 28633.390625 1593110529.3159
MEM 28633.390625 1593110529.4211
MEM 28633.390625 1593110529.5254
MEM 28633.390625 1593110529.6296
MEM 28633.390625 1593110529.7311
MEM 28633.390625 1593110529.8334
MEM 28633.390625 1593110529.9347
MEM 28633.390625 1593110530.0360
MEM 28633.390625 1593110530.1372
MEM 28633.390625 1593110530.2386
MEM 28633.390625 1593110530.3398
MEM 28633.390625 1593110530.4411
MEM 28633.390625 1593110530.5422
MEM 28633.390625 1593110530.6435
MEM 28633.390625 1593110530.7448
MEM 28633.390625 1593110530.8461
MEM 28633.390625 1593110530.9467
MEM 28633.390625 1593110531.0484
MEM 28633.390625 1593110531.1487
MEM 28633.390625 1593110531.2489
MEM 28633.390625 1593110531.3497
MEM 28633.390625 1593110531.4525
MEM 28633.390625 1593110531.5527
MEM 28633.390625 1593110531.6545
MEM 28633.390625 1593110531.7572
MEM 28633.390625 1593110531.8585
MEM 28633.390625 1593110531.9597
MEM 28633.390625 1593110532.0610
MEM 28633.390625 1593110532.1622
MEM 28633.390625 1593110532.2636
MEM 28633.390625 1593110532.3647
MEM 28633.386719 1593110532.4657
MEM 28633.390625 1593110532.5673
MEM 28633.390625 1593110532.6685
MEM 28633.390625 1593110532.7700
MEM 28633.394531 1593110532.8711
MEM 28633.394531 1593110532.9719
MEM 28633.394531 1593110533.0735
MEM 28633.394531 1593110533.1747
MEM 28633.394531 1593110533.2749
MEM 28633.394531 1593110533.3751
MEM 28633.394531 1593110533.4769
MEM 28633.394531 1593110533.5785
MEM 28633.394531 1593110533.6810
MEM 28633.398438 1593110533.7862
MEM 28633.402344 1593110533.8896
MEM 28633.402344 1593110533.9920
MEM 28633.402344 1593110534.0927
MEM 28633.402344 1593110534.1979
MEM 28633.402344 1593110534.3031
MEM 28633.402344 1593110534.4036
MEM 28633.402344 1593110534.5088
MEM 28633.402344 1593110534.6090
MEM 28633.402344 1593110534.7108
MEM 28633.402344 1593110534.8134
MEM 28633.402344 1593110534.9144
MEM 28633.402344 1593110535.0196
MEM 28633.402344 1593110535.1248
MEM 28633.402344 1593110535.2300
MEM 28633.402344 1593110535.3350
MEM 28633.402344 1593110535.4402
MEM 28633.136719 1593110535.5454
MEM 28635.339844 1593110535.6506
MEM 28640.070312 1593110535.7537
MEM 28640.648438 1593110535.8589
MEM 28659.625000 1593110535.9614
MEM 28659.140625 1593110536.0618
MEM 28633.656250 1593110536.1661
MEM 28633.726562 1593110536.2670
MEM 28633.796875 1593110536.3697
MEM 28633.863281 1593110536.4711
MEM 28633.863281 1593110536.5723
MEM 28633.816406 1593110536.6736
MEM 28633.863281 1593110536.7748
MEM 28633.863281 1593110536.8761
MEM 28633.863281 1593110536.9773
MEM 28633.863281 1593110537.0786
MEM 28633.863281 1593110537.1798
MEM 28633.863281 1593110537.2811
MEM 28633.863281 1593110537.3823
MEM 28633.863281 1593110537.4834
MEM 28633.863281 1593110537.5848
MEM 28633.863281 1593110537.6860
MEM 28633.863281 1593110537.7873
MEM 28633.863281 1593110537.8885
MEM 28633.863281 1593110537.9898
MEM 28633.863281 1593110538.0924
MEM 28633.863281 1593110538.1968
MEM 28633.863281 1593110538.3005
MEM 28633.863281 1593110538.4024
MEM 28633.863281 1593110538.5073
MEM 28633.863281 1593110538.6102
MEM 28633.863281 1593110538.7105
MEM 28657.179688 1593110538.8107
MEM 28633.722656 1593110538.9123
MEM 28633.757812 1593110539.0125
MEM 28633.792969 1593110539.1177
MEM 28633.828125 1593110539.2180
MEM 28633.863281 1593110539.3200
MEM 28633.863281 1593110539.4204
MEM 28633.863281 1593110539.5206
MEM 28633.863281 1593110539.6211
MEM 28633.863281 1593110539.7220
MEM 28633.863281 1593110539.8236
MEM 28633.863281 1593110539.9250
MEM 28633.863281 1593110540.0261
MEM 28633.863281 1593110540.1313
MEM 28633.863281 1593110540.2349
MEM 28633.863281 1593110540.3400
MEM 28633.863281 1593110540.4425
MEM 28633.863281 1593110540.5436
MEM 28633.863281 1593110540.6458
MEM 28633.863281 1593110540.7462
MEM 28633.863281 1593110540.8473
MEM 28633.863281 1593110540.9485
MEM 28633.863281 1593110541.0498
MEM 28633.863281 1593110541.1511
MEM 28633.863281 1593110541.2524
MEM 28633.863281 1593110541.3536
MEM 28633.863281 1593110541.4548
MEM 28633.863281 1593110541.5572
MEM 28633.863281 1593110541.6612
MEM 28633.863281 1593110541.7664
MEM 28633.863281 1593110541.8708
MEM 28633.863281 1593110541.9750
MEM 28633.683594 1593110542.0802
MEM 28633.703125 1593110542.1854
MEM 28633.722656 1593110542.2900
MEM 28633.761719 1593110542.3952
MEM 28633.781250 1593110542.4999
MEM 28633.800781 1593110542.6023
MEM 28633.820312 1593110542.7036
MEM 28633.839844 1593110542.8088
MEM 28633.839844 1593110542.9141
MEM 28633.839844 1593110543.0186
MEM 28633.839844 1593110543.1200
MEM 28633.839844 1593110543.2213
MEM 28633.839844 1593110543.3224
MEM 28633.839844 1593110543.4237
MEM 28633.839844 1593110543.5249
MEM 28633.839844 1593110543.6250
MEM 28633.839844 1593110543.7275
MEM 28633.839844 1593110543.8288
MEM 28633.839844 1593110543.9299
MEM 28633.839844 1593110544.0311
MEM 28633.839844 1593110544.1324
MEM 28633.839844 1593110544.2337
MEM 28633.839844 1593110544.3349
